timestamp,identified_user,face_username,face_conf_raw,voice_username,voice_conf_raw,gesture,gesture_userset,gesture_conf_raw,voice_conf_effective,gesture_conf_effective,voice_penalty,voice_penalty_applied,fusion_score,decision,ground_truth,attack_type,preset,preset_mismatch
2026-03-05 21:38:32,Unknown,Unknown,0.227,Sara,0.416,three,['Unknown'],0.9,0.416,0,0,0,0.238,failure,impostor,unknown,,False
2026-03-05 21:39:20,Unknown,Unknown,0.202,Sara,0.384,three,['Unknown'],0.94,0.384,0,0,0,0.216,failure,impostor,unknown,,False
2026-03-05 21:39:37,Unknown,Unknown,0.223,,0.356,victory,"['Madhav', 'Sara']",0.87,0.356,0,0,0,0.218,failure,impostor,unknown,,False
2026-03-05 21:39:56,Unknown,Unknown,0.203,,0.339,four,['Unknown'],0.97,0.339,0,0,0,0.203,failure,impostor,unknown,,False
2026-03-05 21:40:14,Unknown,Unknown,0.188,,0.263,four,['Unknown'],0.98,0.263,0,0,0,0.173,failure,impostor,unknown,,False
2026-03-05 21:40:39,Unknown,Unknown,0.224,,0.363,four,['Unknown'],0.97,0.363,0,0,0,0.221,failure,impostor,unknown,,False
2026-03-05 21:40:57,Unknown,Unknown,0.221,Sara,0.398,four,['Unknown'],0.98,0.398,0,0,0,0.23,failure,impostor,unknown,,False
2026-03-05 22:12:11,Unknown,Unknown,0.084,,0.262,pointingfinger,['Unknown'],0.99,0.262,0,0,0,0.121,failure,impostor,unknown,,False
2026-03-05 22:12:48,Unknown,Unknown,0.088,,0.259,pointingfinger,['Unknown'],0.96,0.259,0,0,0,0.122,failure,impostor,unknown,,False
2026-03-05 22:13:16,Unknown,Unknown,0.123,,0.117,pointingfinger,['Unknown'],0.93,0.117,0,0,0,0.097,failure,impostor,unknown,,False
2026-03-05 22:13:40,Unknown,Unknown,0.145,,0.256,pointingfinger,['Unknown'],0.99,0.256,0,0,0,0.149,failure,impostor,unknown,,False
2026-03-05 21:08:45,Unknown,Goutham,0.782,Madhav,0.532,thumbsup,['Goutham'],0.91,0,0.91,0,0,0.573,failure,impostor,spoof_voice,normal,False
2026-03-05 21:11:45,Unknown,Goutham,0.776,Madhav,0.746,thumbsup,['Goutham'],0.93,0,0.93,0.2238,1,0.35,failure,impostor,spoof_voice,normal,False
2026-03-05 21:12:10,Unknown,Goutham,0.769,Madhav,0.699,thumbsup,['Goutham'],0.84,0,0.84,0,0,0.552,failure,impostor,spoof_voice,normal,False
2026-03-05 21:12:28,Unknown,Goutham,0.786,Madhav,0.502,thumbsup,['Goutham'],0.89,0,0.89,0,0,0.571,failure,impostor,spoof_voice,normal,False
2026-03-05 21:12:45,Unknown,Goutham,0.762,Madhav,0.408,thumbsup,['Goutham'],0.89,0,0.89,0,0,0.559,failure,impostor,spoof_voice,normal,False
2026-03-05 21:13:02,Unknown,Goutham,0.739,Madhav,0.452,thumbsup,['Goutham'],0.88,0,0.88,0,0,0.545,failure,impostor,spoof_voice,normal,False
2026-03-05 21:13:19,Unknown,Goutham,0.759,,0.303,thumbsup,['Goutham'],0.87,0,0.87,0,0,0.553,failure,impostor,spoof_voice,normal,False
2026-03-05 21:13:35,Unknown,Goutham,0.759,,0.217,thumbsup,['Goutham'],0.91,0,0.91,0,0,0.561,failure,impostor,spoof_voice,normal,False
2026-03-05 21:14:57,Unknown,Goutham,0.781,Madhav,0.577,thumbsup,['Goutham'],0.9,0,0.9,0,0,0.571,failure,impostor,spoof_voice,normal,False
2026-03-05 21:15:30,Unknown,Goutham,0.781,Madhav,0.688,thumbsup,['Goutham'],0.83,0,0.83,0,0,0.556,failure,impostor,spoof_voice,normal,False
2026-03-05 21:17:07,Unknown,Madhav,0.696,Goutham,0.509,victory,"['Madhav', 'Sara']",0.88,0,0.88,0,0,0.524,failure,impostor,spoof_voice,normal,False
2026-03-05 21:17:29,Unknown,Madhav,0.689,Goutham,0.448,victory,"['Madhav', 'Sara']",0.89,0,0.89,0,0,0.522,failure,impostor,spoof_voice,normal,False
2026-03-05 21:17:45,Unknown,Madhav,0.668,Goutham,0.463,victory,"['Madhav', 'Sara']",0.91,0,0.91,0,0,0.516,failure,impostor,spoof_voice,normal,False
2026-03-05 21:18:01,Unknown,Madhav,0.667,Goutham,0.453,victory,"['Madhav', 'Sara']",0.94,0,0.94,0,0,0.522,failure,impostor,spoof_voice,normal,False
2026-03-05 21:18:16,Unknown,Madhav,0.661,Goutham,0.546,victory,"['Madhav', 'Sara']",0.91,0,0.91,0,0,0.513,failure,impostor,spoof_voice,normal,False
2026-03-05 21:18:32,Unknown,Madhav,0.661,Goutham,0.591,victory,"['Madhav', 'Sara']",0.96,0,0.96,0,0,0.522,failure,impostor,spoof_voice,normal,False
2026-03-05 21:18:49,Unknown,Madhav,0.666,Goutham,0.467,victory,"['Madhav', 'Sara']",0.84,0,0.84,0,0,0.501,failure,impostor,spoof_voice,normal,False
2026-03-05 21:19:09,Unknown,Madhav,0.68,,0.285,victory,"['Madhav', 'Sara']",0.96,0,0.96,0,0,0.532,failure,impostor,spoof_voice,normal,False
2026-03-05 21:19:25,Unknown,Madhav,0.579,Goutham,0.465,victory,"['Madhav', 'Sara']",0.91,0,0.91,0,0,0.472,failure,impostor,spoof_voice,normal,False
2026-03-05 21:19:40,Unknown,Madhav,0.615,Goutham,0.41,victory,"['Madhav', 'Sara']",0.87,0,0.87,0,0,0.482,failure,impostor,spoof_voice,normal,False
2026-03-05 18:24:06,Unknown,Sara,0.739,afiya,0.418,victory,"['Madhav', 'Sara']",0.82,0,0.82,0,0,0.533,failure,impostor,spoof_voice,normal,False
2026-03-05 18:57:06,Unknown,Sara,0.786,afiya,0.462,victory,"['Madhav', 'Sara']",0.73,0,0.73,0,0,0.539,failure,impostor,spoof_voice,normal,False
2026-03-05 18:59:29,Unknown,Sara,0.786,afiya,0.412,victory,"['Madhav', 'Sara']",0.94,0,0.94,0,0,0.581,failure,impostor,spoof_voice,normal,False
2026-03-05 19:00:17,Unknown,Sara,0.76,afiya,0.462,victory,"['Madhav', 'Sara']",0.94,0,0.94,0,0,0.568,failure,impostor,spoof_voice,normal,False
2026-03-05 19:00:36,Unknown,Sara,0.762,afiya,0.391,victory,"['Madhav', 'Sara']",0.92,0,0.92,0,0,0.565,failure,impostor,spoof_voice,normal,False
2026-03-05 19:00:53,Unknown,Sara,0.75,afiya,0.547,victory,"['Madhav', 'Sara']",0.9,0,0.9,0,0,0.555,failure,impostor,spoof_voice,normal,False
2026-03-05 19:01:28,Unknown,Sara,0.782,afiya,0.572,victory,"['Madhav', 'Sara']",0.91,0,0.91,0,0,0.573,failure,impostor,spoof_voice,normal,False
2026-03-05 19:01:47,Unknown,Sara,0.784,afiya,0.607,victory,"['Madhav', 'Sara']",0.87,0,0.87,0,0,0.566,failure,impostor,spoof_voice,normal,False
2026-03-05 19:02:03,Unknown,Sara,0.723,afiya,0.387,victory,"['Madhav', 'Sara']",0.98,0,0.98,0,0,0.557,failure,impostor,spoof_voice,normal,False
2026-03-05 19:03:12,Unknown,Sara,0.772,afiya,0.587,victory,"['Madhav', 'Sara']",0.98,0,0.98,0,0,0.582,failure,impostor,spoof_voice,normal,False
2026-03-05 19:03:29,Unknown,Sara,0.781,afiya,0.385,victory,"['Madhav', 'Sara']",0.93,0,0.93,0,0,0.577,failure,impostor,spoof_voice,normal,False
2026-03-05 19:03:49,Unknown,Sara,0.765,afiya,0.516,victory,"['Madhav', 'Sara']",0.96,0,0.96,0,0,0.575,failure,impostor,spoof_voice,normal,False
2026-03-05 19:04:25,Unknown,Sara,0.775,afiya,0.622,victory,"['Madhav', 'Sara']",0.81,0,0.81,0,0,0.55,failure,impostor,spoof_voice,normal,False
2026-03-05 19:05:01,Unknown,Sara,0.75,afiya,0.511,victory,"['Madhav', 'Sara']",0.9,0,0.9,0,0,0.555,failure,impostor,spoof_voice,normal,False
2026-03-05 19:06:01,Unknown,Sara,0.761,afiya,0.468,victory,"['Madhav', 'Sara']",0.94,0,0.94,0,0,0.569,failure,impostor,spoof_voice,normal,False
2026-03-05 19:06:18,Unknown,Sara,0.771,afiya,0.418,victory,"['Madhav', 'Sara']",0.98,0,0.98,0,0,0.582,failure,impostor,spoof_voice,normal,False
2026-03-05 19:06:34,Unknown,Sara,0.774,afiya,0.485,victory,"['Madhav', 'Sara']",0.99,0,0.99,0,0,0.585,failure,impostor,spoof_voice,normal,False
2026-03-05 19:06:52,Unknown,Sara,0.778,afiya,0.554,victory,"['Madhav', 'Sara']",0.98,0,0.98,0,0,0.585,failure,impostor,spoof_voice,normal,False
2026-03-05 19:07:08,Unknown,Sara,0.782,afiya,0.42,victory,"['Madhav', 'Sara']",0.96,0,0.96,0,0,0.583,failure,impostor,spoof_voice,normal,False
2026-03-05 19:09:01,Unknown,Sara,0.769,afiya,0.613,victory,"['Madhav', 'Sara']",0.93,0,0.93,0,0,0.571,failure,impostor,spoof_voice,normal,False
2026-03-05 19:09:24,Unknown,Sara,0.748,afiya,0.577,victory,"['Madhav', 'Sara']",0.67,0,0.67,0,0,0.508,failure,impostor,spoof_voice,normal,False
05-03-2026 17:30,Unknown,Madhav,0.5,Sabir,0.721,victory,"['Madhav', 'Sara', 'Sabir']",0.83,0,0.83,0.2163,1,0.2,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:31,Unknown,Madhav,0.518,Sabir,0.783,victory,"['Madhav', 'Sara', 'Sabir']",0.81,0,0.81,0.2349,1,0.186,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:42,Unknown,Madhav,0.778,Sabir,0.382,victory,"['Madhav', 'Sara', 'Sabir']",0.82,0,0.82,0,0,0.553,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:43,Unknown,Madhav,0.731,Sabir,0.722,victory,"['Madhav', 'Sara', 'Sabir']",0.84,0,0.84,0.2166,1,0.317,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:44,Unknown,Madhav,0.829,Sabir,0.71,victory,"['Madhav', 'Sara', 'Sabir']",0.94,0,0.94,0.213,1,0.39,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:45,Unknown,Madhav,0.784,Sabir,0.643,victory,"['Madhav', 'Sara', 'Sabir']",0.72,0,0.72,0,0,0.536,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:45,Unknown,Madhav,0.701,Sabir,0.481,victory,"['Madhav', 'Sara', 'Sabir']",0.95,0,0.95,0,0,0.54,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:47,Unknown,Madhav,0.7,Sabir,0.586,victory,"['Madhav', 'Sara', 'Sabir']",0.96,0,0.96,0,0,0.542,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:47,Unknown,Madhav,0.805,Sabir,0.626,victory,"['Madhav', 'Sara', 'Sabir']",0.87,0,0.87,0,0,0.577,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:48,Unknown,Madhav,0.782,Sabir,0.63,victory,"['Madhav', 'Sara', 'Sabir']",0.91,0,0.91,0,0,0.573,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:49,Unknown,Madhav,0.52,Sabir,0.551,victory,"['Madhav', 'Sara', 'Sabir']",0.72,0,0.72,0,0,0.404,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:49,Unknown,Madhav,0.81,Sabir,0.581,victory,"['Madhav', 'Sara', 'Sabir']",0.68,0,0.68,0,0,0.541,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:50,Unknown,Madhav,0.808,Sabir,0.571,victory,"['Madhav', 'Sara', 'Sabir']",0.95,0,0.95,0,0,0.594,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:50,Madhav,Madhav,0.81,Sabir,0.592,victory,"['Madhav', 'Sara', 'Sabir']",0.99,0,0.99,0,0,0.603,success,impostor,spoof_voice,normal,FALSE
05-03-2026 17:51,Unknown,Madhav,0.79,Sabir,0.69,victory,"['Madhav', 'Sara', 'Sabir']",0.88,0,0.88,0,0,0.571,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:52,Unknown,Madhav,0.818,Sabir,0.713,victory,"['Madhav', 'Sara', 'Sabir']",0.97,0,0.97,0.2139,1,0.389,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:54,Unknown,Madhav,0.779,Sabir,0.62,victory,"['Madhav', 'Sara', 'Sabir']",0.8,0,0.8,0,0,0.55,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:55,Unknown,Madhav,0.742,Sabir,0.731,victory,"['Madhav', 'Sara', 'Sabir']",0.72,0,0.72,0.2193,1,0.296,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:56,Unknown,Madhav,0.735,Sabir,0.624,victory,"['Madhav', 'Sara', 'Sabir']",0.91,0,0.91,0,0,0.549,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:56,Unknown,Madhav,0.791,Sabir,0.723,victory,"['Madhav', 'Sara', 'Sabir']",0.79,0,0.79,0.2169,1,0.337,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:57,Unknown,Madhav,0.808,Sabir,0.504,victory,"['Madhav', 'Sara', 'Sabir']",0.92,0,0.92,0,0,0.588,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:58,Unknown,Madhav,0.817,Sabir,0.579,victory,"['Madhav', 'Sara', 'Sabir']",0.82,0,0.82,0,0,0.573,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:59,Unknown,Madhav,0.813,Sabir,0.661,victory,"['Madhav', 'Sara', 'Sabir']",0.87,0,0.87,0,0,0.581,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 17:59,Unknown,Madhav,0.817,Sabir,0.48,victory,"['Madhav', 'Sara', 'Sabir']",0.77,0,0.77,0,0,0.562,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:00,Unknown,Madhav,0.812,Sabir,0.578,victory,"['Madhav', 'Sara', 'Sabir']",0.73,0,0.73,0,0,0.552,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:01,Unknown,Madhav,0.784,Sabir,0.596,victory,"['Madhav', 'Sara', 'Sabir']",0.93,0,0.93,0,0,0.578,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:01,Unknown,Madhav,0.814,Sabir,0.6,victory,"['Madhav', 'Sara', 'Sabir']",0.91,0,0.91,0,0,0.589,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:02,Madhav,Madhav,0.82,Sabir,0.513,victory,"['Madhav', 'Sara', 'Sabir']",0.96,0,0.96,0,0,0.602,success,impostor,spoof_voice,normal,FALSE
05-03-2026 18:03,Unknown,Madhav,0.808,Sabir,0.589,victory,"['Madhav', 'Sara', 'Sabir']",0.93,0,0.93,0,0,0.59,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:04,Unknown,Madhav,0.792,Sabir,0.658,victory,"['Madhav', 'Sara', 'Sabir']",0.87,0,0.87,0,0,0.57,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:04,Unknown,Madhav,0.8,Sabir,0.585,victory,"['Madhav', 'Sara', 'Sabir']",0.99,0,0.99,0,0,0.598,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:05,Unknown,Madhav,0.809,Sabir,0.42,victory,"['Madhav', 'Sara', 'Sabir']",0.91,0,0.91,0,0,0.587,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:05,Unknown,Madhav,0.795,Sabir,0.691,victory,"['Madhav', 'Sara', 'Sabir']",0.85,0,0.85,0,0,0.568,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:06,Unknown,Madhav,0.805,Sabir,0.612,victory,"['Madhav', 'Sara', 'Sabir']",0.96,0,0.96,0,0,0.595,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:07,Unknown,Madhav,0.793,Sabir,0.691,victory,"['Madhav', 'Sara', 'Sabir']",0.97,0,0.97,0,0,0.591,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:07,Unknown,Madhav,0.772,Sabir,0.722,victory,"['Madhav', 'Sara', 'Sabir']",0.97,0,0.97,0.2166,1,0.363,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:08,Unknown,Madhav,0.813,Sabir,0.716,victory,"['Madhav', 'Sara', 'Sabir']",0.98,0,0.98,0.2148,1,0.388,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:08,Unknown,Madhav,0.814,Sabir,0.707,victory,"['Madhav', 'Sara', 'Sabir']",0.98,0,0.98,0.2121,1,0.391,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:09,Madhav,Madhav,0.815,Sabir,0.553,victory,"['Madhav', 'Sara', 'Sabir']",0.98,0,0.98,0,0,0.603,success,impostor,spoof_voice,normal,FALSE
05-03-2026 18:09,Unknown,Madhav,0.805,Sabir,0.662,victory,"['Madhav', 'Sara', 'Sabir']",0.97,0,0.97,0,0,0.597,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:10,Unknown,Madhav,0.551,Sabir,0.635,victory,"['Madhav', 'Sara', 'Sabir']",0.87,0,0.87,0,0,0.45,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:10,Unknown,Madhav,0.762,Sabir,0.722,victory,"['Madhav', 'Sara', 'Sabir']",0.99,0,0.99,0.2166,1,0.362,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:12,Unknown,Madhav,0.754,Sabir,0.577,victory,"['Madhav', 'Sara', 'Sabir']",0.98,0,0.98,0,0,0.573,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:13,Unknown,Madhav,0.807,Sabir,0.624,victory,"['Madhav', 'Sara', 'Sabir']",0.97,0,0.97,0,0,0.598,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:13,Madhav,Madhav,0.824,Sabir,0.684,victory,"['Madhav', 'Sara', 'Sabir']",0.97,0,0.97,0,0,0.606,success,impostor,spoof_voice,normal,FALSE
05-03-2026 18:14,Madhav,Madhav,0.81,Sabir,0.512,victory,"['Madhav', 'Sara', 'Sabir']",0.98,0,0.98,0,0,0.601,success,impostor,spoof_voice,normal,FALSE
05-03-2026 18:14,Unknown,Madhav,0.806,Sabir,0.74,victory,"['Madhav', 'Sara', 'Sabir']",0.94,0,0.94,0.222,1,0.369,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:15,Unknown,Madhav,0.813,Sabir,0.532,victory,"['Madhav', 'Sara', 'Sabir']",0.96,0,0.96,0,0,0.599,failure,impostor,spoof_voice,normal,FALSE
05-03-2026 18:17,Unknown,Madhav,0.582,Sabir,0.794,victory,"['Madhav', 'Sara', 'Sabir']",0.75,0,0.75,0.2382,1,0.203,failure,impostor,spoof_voice,normal,FALSE
2026-03-05 18:22:50,Unknown,Madhav,0.612,Sabir,0.82,victory,"['Madhav', 'Sara', 'Sabir']",0.84,0,0.84,0.24599999999999997,1,0.228,failure,impostor,spoof_voice,normal,False
2026-03-05 18:33:09,Unknown,Madhav,0.654,Sabir,0.748,victory,"['Madhav', 'Sara', 'Sabir']",0.96,0,0.96,0.2244,1,0.295,failure,impostor,spoof_voice,normal,False
2026-03-05 21:50:29,Unknown,afiya,0.743,,0.284,ok,['afiya'],0.94,0,0.94,0,0,0.559,failure,impostor,spoof_voice,normal,False
2026-03-05 21:50:50,Unknown,afiya,0.746,,0.285,ok,['afiya'],0.94,0,0.94,0,0,0.561,failure,impostor,spoof_voice,normal,False
2026-03-05 21:43:51,Unknown,afiya,0.75,,0.236,ok,['afiya'],0.91,0,0.91,0,0,0.557,failure,impostor,spoof_voice,normal,False
2026-03-05 21:44:13,Unknown,afiya,0.769,,0.235,ok,['afiya'],0.92,0,0.92,0,0,0.569,failure,impostor,spoof_voice,normal,False
2026-03-05 21:44:32,Unknown,afiya,0.768,,0.23,ok,['afiya'],0.88,0,0.88,0,0,0.56,failure,impostor,spoof_voice,normal,False
2026-03-05 21:44:52,Unknown,afiya,0.768,,0.258,ok,['afiya'],0.92,0,0.92,0,0,0.568,failure,impostor,spoof_voice,normal,False
2026-03-05 21:45:12,Unknown,afiya,0.765,,0.317,ok,['afiya'],0.9,0,0.9,0,0,0.562,failure,impostor,spoof_voice,normal,False
2026-03-05 21:51:57,Unknown,afiya,0.747,,0.292,ok,['afiya'],0.93,0,0.93,0,0,0.559,failure,impostor,spoof_voice,normal,False
